bin_id,eve_class,sample,evenness,taxonomy,depth,pipeline,coverage,rel_abd
B.4.C.60-8K-bin.48,logarithmic,B,4,C,60,8K,187,0.069493548
B.4.C.60-8K-bin.5,logarithmic,B,4,C,60,8K,547,0.141916956
B.4.C.60-8K-bin.6,logarithmic,B,4,C,60,8K,187,0.069596909
B.4.C.60-8K-bin.7,logarithmic,B,4,C,60,8K,187,0.062636331
B.4.C.60-8K-bin.8,logarithmic,B,4,C,60,8K,44,0.017425434
B.4.C.60-8K-bin.9,logarithmic,B,4,C,60,8K,91,0.026622254
B.4.C.60-DT-bin.1,logarithmic,B,4,C,60,DT,482,0.09730065
B.4.C.60-DT-bin.10,logarithmic,B,4,C,60,DT,185,0.07481089
B.4.C.60-DT-bin.3,logarithmic,B,4,C,60,DT,369,0.056596347
B.4.C.60-DT-bin.4,logarithmic,B,4,C,60,DT,43,0.018154011
B.4.C.60-DT-bin.5,logarithmic,B,4,C,60,DT,377,0.04801499
B.4.C.60-DT-bin.6,logarithmic,B,4,C,60,DT,517,0.143755209
B.4.C.60-DT-bin.8,logarithmic,B,4,C,60,DT,261,0.032757514
B.4.C.60-MM-bin.1,logarithmic,B,4,C,60,MM,547,0.09372752
B.4.C.60-MM-bin.10,logarithmic,B,4,C,60,MM,63,0.012495461
B.4.C.60-MM-bin.11,logarithmic,B,4,C,60,MM,132,0.048712408
B.4.C.60-MM-bin.13,logarithmic,B,4,C,60,MM,45,0.020333671
B.4.C.60-MM-bin.14,logarithmic,B,4,C,60,MM,187,0.074106337
B.4.C.60-MM-bin.15,logarithmic,B,4,C,60,MM,545,0.143662285
B.4.C.60-MM-bin.16,logarithmic,B,4,C,60,MM,15,0.009028259
B.4.C.60-MM-bin.2,logarithmic,B,4,C,60,MM,130,0.038270991
B.4.C.60-MM-bin.3,logarithmic,B,4,C,60,MM,91,0.027297
B.4.C.60-MM-bin.4,logarithmic,B,4,C,60,MM,90,0.026740119
B.4.C.60-MM-bin.5,logarithmic,B,4,C,60,MM,15,0.006943807
B.4.C.60-MM-bin.6,logarithmic,B,4,C,60,MM,187,0.081234392
B.4.C.60-MM-bin.7,logarithmic,B,4,C,60,MM,10,0.005298837
B.4.C.60-MM-bin.9,logarithmic,B,4,C,60,MM,268,0.082173024
B.4.N.60-8K-bin.1,logarithmic,B,4,N,60,8K,253,0.036873717
B.4.N.60-8K-bin.10,logarithmic,B,4,N,60,8K,176,0.0398401
B.4.N.60-8K-bin.11,logarithmic,B,4,N,60,8K,176,0.0398401
B.4.N.60-8K-bin.12,logarithmic,B,4,N,60,8K,20,0.003841017
B.4.N.60-8K-bin.13,logarithmic,B,4,N,60,8K,253,0.036873717
B.4.N.60-8K-bin.14,logarithmic,B,4,N,60,8K,86,0.039163717
B.4.N.60-8K-bin.15,logarithmic,B,4,N,60,8K,14,0.002035667
B.4.N.60-8K-bin.16,logarithmic,B,4,N,60,8K,362,0.043699033
B.4.N.60-8K-bin.17,logarithmic,B,4,N,60,8K,86,0.039163717
B.4.N.60-8K-bin.18,logarithmic,B,4,N,60,8K,514,0.1538811
B.4.N.60-8K-bin.19,logarithmic,B,4,N,60,8K,86,0.039163717
B.4.N.60-8K-bin.2,logarithmic,B,4,N,60,8K,514,0.1538811
B.4.N.60-8K-bin.20,logarithmic,B,4,N,60,8K,253,0.066772417
B.4.N.60-8K-bin.21,logarithmic,B,4,N,60,8K,362,0.043699033
B.4.N.60-8K-bin.22,logarithmic,B,4,N,60,8K,253,0.036873717
B.4.N.60-8K-bin.23,logarithmic,B,4,N,60,8K,86,0.016732717
B.4.N.60-8K-bin.24,logarithmic,B,4,N,60,8K,14,0.002836583
B.4.N.60-8K-bin.25,logarithmic,B,4,N,60,8K,178,0.06228225
B.4.N.60-8K-bin.26,logarithmic,B,4,N,60,8K,86,0.01667735
B.4.N.60-8K-bin.27,logarithmic,B,4,N,60,8K,362,0.043699033
B.4.N.60-8K-bin.28,logarithmic,B,4,N,60,8K,86,0.01667735
B.4.N.60-8K-bin.29,logarithmic,B,4,N,60,8K,515,0.134645183
B.4.N.60-8K-bin.3,logarithmic,B,4,N,60,8K,14,0.002836583
B.4.N.60-8K-bin.30,logarithmic,B,4,N,60,8K,20,0.003841017
B.4.N.60-8K-bin.31,logarithmic,B,4,N,60,8K,14,0.002836583
B.4.N.60-8K-bin.32,logarithmic,B,4,N,60,8K,14,0.002035667
B.4.N.60-8K-bin.33,logarithmic,B,4,N,60,8K,176,0.0398401
B.4.N.60-8K-bin.34,logarithmic,B,4,N,60,8K,253,0.036873717
B.4.N.60-8K-bin.35,logarithmic,B,4,N,60,8K,9,0.0028537
B.4.N.60-8K-bin.36,logarithmic,B,4,N,60,8K,86,0.01667735
B.4.N.60-8K-bin.37,logarithmic,B,4,N,60,8K,362,0.043699033
B.4.N.60-8K-bin.38,logarithmic,B,4,N,60,8K,515,0.134645183
B.4.N.60-8K-bin.39,logarithmic,B,4,N,60,8K,60,0.02339795
B.4.N.60-8K-bin.4,logarithmic,B,4,N,60,8K,14,0.002035667
B.4.N.60-8K-bin.40,logarithmic,B,4,N,60,8K,20,0.0098297
B.4.N.60-8K-bin.41,logarithmic,B,4,N,60,8K,60,0.02339795
B.4.N.60-8K-bin.42,logarithmic,B,4,N,60,8K,176,0.0404277
B.4.N.60-8K-bin.43,logarithmic,B,4,N,60,8K,20,0.0098297
B.4.N.60-8K-bin.44,logarithmic,B,4,N,60,8K,14,0.002035667
B.4.N.60-8K-bin.45,logarithmic,B,4,N,60,8K,14,0.002836583
B.4.N.60-8K-bin.46,logarithmic,B,4,N,60,8K,514,0.157242917
B.4.N.60-8K-bin.47,logarithmic,B,4,N,60,8K,20,0.003841017
B.4.N.60-8K-bin.48,logarithmic,B,4,N,60,8K,20,0.0098297
B.4.N.60-8K-bin.49,logarithmic,B,4,N,60,8K,20,0.0098297
B.4.N.60-8K-bin.5,logarithmic,B,4,N,60,8K,86,0.039163717
B.4.N.60-8K-bin.50,logarithmic,B,4,N,60,8K,515,0.134645183
B.4.N.60-8K-bin.51,logarithmic,B,4,N,60,8K,20,0.003841017
B.4.N.60-8K-bin.6,logarithmic,B,4,N,60,8K,515,0.134645183
B.4.N.60-8K-bin.7,logarithmic,B,4,N,60,8K,514,0.1538811
B.4.N.60-8K-bin.8,logarithmic,B,4,N,60,8K,60,0.02339795
B.4.N.60-8K-bin.9,logarithmic,B,4,N,60,8K,60,0.02339795
B.4.N.60-DT-bin.1,logarithmic,B,4,N,60,DT,83,0.016839617
B.4.N.60-DT-bin.10,logarithmic,B,4,N,60,DT,29,0.006883983
B.4.N.60-DT-bin.11,logarithmic,B,4,N,60,DT,29,0.005045917
B.4.N.60-DT-bin.12,logarithmic,B,4,N,60,DT,20,0.010036
B.4.N.60-DT-bin.13,logarithmic,B,4,N,60,DT,359,0.045072417
B.4.N.60-DT-bin.14,logarithmic,B,4,N,60,DT,179,0.072100567
B.4.N.60-DT-bin.17,logarithmic,B,4,N,60,DT,505,0.136610767
B.4.N.60-DT-bin.18,logarithmic,B,4,N,60,DT,248,0.03687375
B.4.N.60-DT-bin.19,logarithmic,B,4,N,60,DT,9,0.003490367
B.4.N.60-DT-bin.2,logarithmic,B,4,N,60,DT,6,0.0015362
B.4.N.60-DT-bin.20,logarithmic,B,4,N,60,DT,83,0.039088883
B.4.N.60-DT-bin.21,logarithmic,B,4,N,60,DT,254,0.106987767
B.4.N.60-DT-bin.22,logarithmic,B,4,N,60,DT,504,0.153648333
B.4.N.60-DT-bin.23,logarithmic,B,4,N,60,DT,13,0.002200283
B.4.N.60-DT-bin.3,logarithmic,B,4,N,60,DT,343,0.067165383
B.4.N.60-DT-bin.4,logarithmic,B,4,N,60,DT,20,0.003841017
B.4.N.60-DT-bin.5,logarithmic,B,4,N,60,DT,4,0.0012407
B.4.N.60-DT-bin.6,logarithmic,B,4,N,60,DT,59,0.024046333
B.4.N.60-DT-bin.7,logarithmic,B,4,N,60,DT,6,0.001820583
B.4.N.60-DT-bin.8,logarithmic,B,4,N,60,DT,174,0.0548584
B.4.N.60-DT-bin.9,logarithmic,B,4,N,60,DT,13,0.002834083
B.4.N.60-MM-bin.1,logarithmic,B,4,N,60,MM,14,0.00300955
B.4.N.60-MM-bin.10,logarithmic,B,4,N,60,MM,59,0.024236817
B.4.N.60-MM-bin.11,logarithmic,B,4,N,60,MM,514,0.135408033
B.4.N.60-MM-bin.13,logarithmic,B,4,N,60,MM,177,0.0651767
B.4.N.60-MM-bin.14,logarithmic,B,4,N,60,MM,43,0.02528465
B.4.N.60-MM-bin.15,logarithmic,B,4,N,60,MM,365,0.062450917
B.4.N.60-MM-bin.16,logarithmic,B,4,N,60,MM,86,0.016902
B.4.N.60-MM-bin.17,logarithmic,B,4,N,60,MM,512,0.1582694
B.4.N.60-MM-bin.19,logarithmic,B,4,N,60,MM,29,0.0057873
B.4.N.60-MM-bin.2,logarithmic,B,4,N,60,MM,20,0.004005283
B.4.N.60-MM-bin.4,logarithmic,B,4,N,60,MM,252,0.099985833
B.4.N.60-MM-bin.5,logarithmic,B,4,N,60,MM,176,0.0515406
B.4.N.60-MM-bin.6,logarithmic,B,4,N,60,MM,42,0.022865467
B.4.N.60-MM-bin.7,logarithmic,B,4,N,60,MM,61,0.028809833
B.4.N.60-MM-bin.8,logarithmic,B,4,N,60,MM,13,0.002105467
B.4.N.60-MM-bin.9,logarithmic,B,4,N,60,MM,29,0.005223867
B.4.V.60-8K-bin.1,logarithmic,B,4,V,60,8K,258,0.03772798
B.4.V.60-8K-bin.10,logarithmic,B,4,V,60,8K,370,0.044535542
B.4.V.60-8K-bin.11,logarithmic,B,4,V,60,8K,370,0.045689213
B.4.V.60-8K-bin.12,logarithmic,B,4,V,60,8K,30,0.005479498
B.4.V.60-8K-bin.13,logarithmic,B,4,V,60,8K,30,0.011852435
B.4.V.60-8K-bin.14,logarithmic,B,4,V,60,8K,88,0.029447784
B.4.V.60-8K-bin.15,logarithmic,B,4,V,60,8K,527,0.134406309
B.4.V.60-8K-bin.16,logarithmic,B,4,V,60,8K,370,0.045689213
B.4.V.60-8K-bin.17,logarithmic,B,4,V,60,8K,88,0.029515118
B.4.V.60-8K-bin.18,logarithmic,B,4,V,60,8K,527,0.134406309
B.4.V.60-8K-bin.19,logarithmic,B,4,V,60,8K,525,0.157246115
B.4.V.60-8K-bin.2,logarithmic,B,4,V,60,8K,88,0.029515118
B.4.V.60-8K-bin.20,logarithmic,B,4,V,60,8K,88,0.019858663
B.4.V.60-8K-bin.21,logarithmic,B,4,V,60,8K,88,0.020150252
B.4.V.60-8K-bin.22,logarithmic,B,4,V,60,8K,258,0.03772798
B.4.V.60-8K-bin.23,logarithmic,B,4,V,60,8K,180,0.05258453
B.4.V.60-8K-bin.24,logarithmic,B,4,V,60,8K,258,0.03772798
B.4.V.60-8K-bin.25,logarithmic,B,4,V,60,8K,527,0.134406309
B.4.V.60-8K-bin.26,logarithmic,B,4,V,60,8K,370,0.045689213
B.4.V.60-8K-bin.27,logarithmic,B,4,V,60,8K,525,0.157246115
B.4.V.60-8K-bin.28,logarithmic,B,4,V,60,8K,258,0.03772798
B.4.V.60-8K-bin.29,logarithmic,B,4,V,60,8K,527,0.136862505
B.4.V.60-8K-bin.3,logarithmic,B,4,V,60,8K,180,0.05258453
B.4.V.60-8K-bin.30,logarithmic,B,4,V,60,8K,30,0.005479498
B.4.V.60-8K-bin.31,logarithmic,B,4,V,60,8K,370,0.044535542
B.4.V.60-8K-bin.32,logarithmic,B,4,V,60,8K,525,0.160523965
B.4.V.60-8K-bin.33,logarithmic,B,4,V,60,8K,88,0.019858663
B.4.V.60-8K-bin.34,logarithmic,B,4,V,60,8K,30,0.005479498
B.4.V.60-8K-bin.35,logarithmic,B,4,V,60,8K,525,0.157246115
B.4.V.60-8K-bin.36,logarithmic,B,4,V,60,8K,30,0.005479498
B.4.V.60-8K-bin.37,logarithmic,B,4,V,60,8K,88,0.029515118
B.4.V.60-8K-bin.4,logarithmic,B,4,V,60,8K,180,0.05258453
B.4.V.60-8K-bin.5,logarithmic,B,4,V,60,8K,88,0.019858663
B.4.V.60-8K-bin.6,logarithmic,B,4,V,60,8K,370,0.045689213
B.4.V.60-8K-bin.7,logarithmic,B,4,V,60,8K,370,0.044535542
B.4.V.60-8K-bin.8,logarithmic,B,4,V,60,8K,370,0.044535542
B.4.V.60-8K-bin.9,logarithmic,B,4,V,60,8K,180,0.05258453
B.4.V.60-DT-bin.1,logarithmic,B,4,V,60,DT,176,0.053310128
B.4.V.60-DT-bin.10,logarithmic,B,4,V,60,DT,518,0.164581909
B.4.V.60-DT-bin.11,logarithmic,B,4,V,60,DT,3,0.000460915
B.4.V.60-DT-bin.12,logarithmic,B,4,V,60,DT,363,0.046782685
B.4.V.60-DT-bin.13,logarithmic,B,4,V,60,DT,363,0.044982054
B.4.V.60-DT-bin.15,logarithmic,B,4,V,60,DT,517,0.139726068
B.4.V.60-DT-bin.16,logarithmic,B,4,V,60,DT,31,0.006837686
B.4.V.60-DT-bin.18,logarithmic,B,4,V,60,DT,87,0.023298486
B.4.V.60-DT-bin.19,logarithmic,B,4,V,60,DT,7,0.001159639
B.4.V.60-DT-bin.3,logarithmic,B,4,V,60,DT,246,0.038443208
B.4.V.60-DT-bin.4,logarithmic,B,4,V,60,DT,257,0.045338292
B.4.V.60-DT-bin.5,logarithmic,B,4,V,60,DT,29,0.012167797
B.4.V.60-DT-bin.6,logarithmic,B,4,V,60,DT,7,0.001665648
B.4.V.60-DT-bin.7,logarithmic,B,4,V,60,DT,87,0.036303892
B.4.V.60-DT-bin.8,logarithmic,B,4,V,60,DT,178,0.080877361
B.4.V.60-MM-bin.10,logarithmic,B,4,V,60,MM,87,0.025576737
B.4.V.60-MM-bin.11,logarithmic,B,4,V,60,MM,30,0.005888083
B.4.V.60-MM-bin.2,logarithmic,B,4,V,60,MM,526,0.138661119
B.4.V.60-MM-bin.3,logarithmic,B,4,V,60,MM,126,0.04598572
B.4.V.60-MM-bin.4,logarithmic,B,4,V,60,MM,180,0.078338912
B.4.V.60-MM-bin.5,logarithmic,B,4,V,60,MM,126,0.037579993
B.4.V.60-MM-bin.6,logarithmic,B,4,V,60,MM,14,0.007802393
B.4.V.60-MM-bin.7,logarithmic,B,4,V,60,MM,178,0.05275859
B.4.V.60-MM-bin.8,logarithmic,B,4,V,60,MM,14,0.006795393
B.4.V.60-MM-bin.9,logarithmic,B,4,V,60,MM,525,0.138591669
C.4.C.60-8K-bin.1,logarithmic,C,4,C,60,8K,288,0.06121622
C.4.C.60-8K-bin.10,logarithmic,C,4,C,60,8K,5,0.001620617
C.4.C.60-8K-bin.11,logarithmic,C,4,C,60,8K,33,0.010786187
C.4.C.60-8K-bin.12,logarithmic,C,4,C,60,8K,141,0.044172631
C.4.C.60-8K-bin.13,logarithmic,C,4,C,60,8K,5,0.001659434
C.4.C.60-8K-bin.14,logarithmic,C,4,C,60,8K,141,0.042450114
C.4.C.60-8K-bin.15,logarithmic,C,4,C,60,8K,288,0.06121622
C.4.C.60-8K-bin.2,logarithmic,C,4,C,60,8K,141,0.044452298
C.4.C.60-8K-bin.3,logarithmic,C,4,C,60,8K,5,0.001663351
C.4.C.60-8K-bin.4,logarithmic,C,4,C,60,8K,288,0.06121622
C.4.C.60-8K-bin.5,logarithmic,C,4,C,60,8K,5,0.001659434
C.4.C.60-8K-bin.6,logarithmic,C,4,C,60,8K,141,0.044452298
C.4.C.60-8K-bin.7,logarithmic,C,4,C,60,8K,141,0.044452298
C.4.C.60-8K-bin.8,logarithmic,C,4,C,60,8K,288,0.06121622
C.4.C.60-8K-bin.9,logarithmic,C,4,C,60,8K,16,0.006176785
C.4.C.60-DT-bin.1,logarithmic,C,4,C,60,DT,138,0.047873549
C.4.C.60-DT-bin.10,logarithmic,C,4,C,60,DT,35,0.015750139
C.4.C.60-DT-bin.11,logarithmic,C,4,C,60,DT,48,0.004669085
C.4.C.60-DT-bin.12,logarithmic,C,4,C,60,DT,68,0.021736341
C.4.C.60-DT-bin.13,logarithmic,C,4,C,60,DT,201,0.089911397
C.4.C.60-DT-bin.14,logarithmic,C,4,C,60,DT,46,0.005114752
C.4.C.60-DT-bin.15,logarithmic,C,4,C,60,DT,95,0.060601187
C.4.C.60-DT-bin.16,logarithmic,C,4,C,60,DT,138,0.047172416
C.4.C.60-DT-bin.17,logarithmic,C,4,C,60,DT,97,0.071050874
C.4.C.60-DT-bin.18,logarithmic,C,4,C,60,DT,24,0.002521218
C.4.C.60-DT-bin.3,logarithmic,C,4,C,60,DT,209,0.066484339
C.4.C.60-DT-bin.4,logarithmic,C,4,C,60,DT,75,0.034530828
C.4.C.60-DT-bin.5,logarithmic,C,4,C,60,DT,5,0.001973434
C.4.C.60-DT-bin.6,logarithmic,C,4,C,60,DT,402,0.151503434
C.4.C.60-DT-bin.7,logarithmic,C,4,C,60,DT,284,0.065747855
C.4.C.60-DT-bin.8,logarithmic,C,4,C,60,DT,407,0.131581844
C.4.C.60-DT-bin.9,logarithmic,C,4,C,60,DT,285,0.11916994
C.4.C.60-MM-bin.1,logarithmic,C,4,C,60,MM,141,0.044160348
C.4.C.60-MM-bin.10,logarithmic,C,4,C,60,MM,73,0.027925276
C.4.C.60-MM-bin.12,logarithmic,C,4,C,60,MM,406,0.148836566
C.4.C.60-MM-bin.13,logarithmic,C,4,C,60,MM,69,0.021784424
C.4.C.60-MM-bin.15,logarithmic,C,4,C,60,MM,11,0.000957284
C.4.C.60-MM-bin.16,logarithmic,C,4,C,60,MM,97,0.07044694
C.4.C.60-MM-bin.17,logarithmic,C,4,C,60,MM,16,0.00928562
C.4.C.60-MM-bin.2,logarithmic,C,4,C,60,MM,48,0.004638535
C.4.C.60-MM-bin.3,logarithmic,C,4,C,60,MM,13,0.000950784
C.4.C.60-MM-bin.4,logarithmic,C,4,C,60,MM,47,0.004869902
C.4.C.60-MM-bin.5,logarithmic,C,4,C,60,MM,413,0.130338043
C.4.C.60-MM-bin.6,logarithmic,C,4,C,60,MM,98,0.055399902
C.4.C.60-MM-bin.7,logarithmic,C,4,C,60,MM,211,0.064534038
C.4.C.60-MM-bin.8,logarithmic,C,4,C,60,MM,140,0.047534133
C.4.C.60-MM-bin.9,logarithmic,C,4,C,60,MM,16,0.006524669
C.4.N.60-8K-bin.1,logarithmic,C,4,N,60,8K,5,0.000827986
C.4.N.60-8K-bin.10,logarithmic,C,4,N,60,8K,5,0.000827986
C.4.N.60-8K-bin.11,logarithmic,C,4,N,60,8K,5,0.000640435
C.4.N.60-8K-bin.12,logarithmic,C,4,N,60,8K,267,0.101654918
C.4.N.60-8K-bin.13,logarithmic,C,4,N,60,8K,187,0.057375634
C.4.N.60-8K-bin.14,logarithmic,C,4,N,60,8K,5,0.000626485
C.4.N.60-8K-bin.15,logarithmic,C,4,N,60,8K,267,0.053981259
C.4.N.60-8K-bin.16,logarithmic,C,4,N,60,8K,7,0.001315353
C.4.N.60-8K-bin.17,logarithmic,C,4,N,60,8K,187,0.057065534
C.4.N.60-8K-bin.18,logarithmic,C,4,N,60,8K,267,0.105222644
C.4.N.60-8K-bin.19,logarithmic,C,4,N,60,8K,5,0.000626485
C.4.N.60-8K-bin.2,logarithmic,C,4,N,60,8K,21,0.00774447
C.4.N.60-8K-bin.20,logarithmic,C,4,N,60,8K,267,0.101768935
C.4.N.60-8K-bin.21,logarithmic,C,4,N,60,8K,21,0.016314976
C.4.N.60-8K-bin.22,logarithmic,C,4,N,60,8K,21,0.00774447
C.4.N.60-8K-bin.23,logarithmic,C,4,N,60,8K,266,0.056631532
C.4.N.60-8K-bin.24,logarithmic,C,4,N,60,8K,7,0.001165503
C.4.N.60-8K-bin.25,logarithmic,C,4,N,60,8K,10,0.003247242
C.4.N.60-8K-bin.26,logarithmic,C,4,N,60,8K,5,0.000827986
C.4.N.60-8K-bin.27,logarithmic,C,4,N,60,8K,21,0.00774447
C.4.N.60-8K-bin.28,logarithmic,C,4,N,60,8K,5,0.000626485
C.4.N.60-8K-bin.29,logarithmic,C,4,N,60,8K,7,0.00116417
C.4.N.60-8K-bin.3,logarithmic,C,4,N,60,8K,187,0.057065534
C.4.N.60-8K-bin.30,logarithmic,C,4,N,60,8K,90,0.052006354
C.4.N.60-8K-bin.31,logarithmic,C,4,N,60,8K,7,0.001315353
C.4.N.60-8K-bin.32,logarithmic,C,4,N,60,8K,21,0.016314976
C.4.N.60-8K-bin.33,logarithmic,C,4,N,60,8K,7,0.00117287
C.4.N.60-8K-bin.34,logarithmic,C,4,N,60,8K,10,0.003247242
C.4.N.60-8K-bin.35,logarithmic,C,4,N,60,8K,266,0.056631532
C.4.N.60-8K-bin.36,logarithmic,C,4,N,60,8K,21,0.016314976
C.4.N.60-8K-bin.37,logarithmic,C,4,N,60,8K,21,0.016314976
C.4.N.60-8K-bin.38,logarithmic,C,4,N,60,8K,21,0.00774447
C.4.N.60-8K-bin.39,logarithmic,C,4,N,60,8K,7,0.001324353
C.4.N.60-8K-bin.4,logarithmic,C,4,N,60,8K,7,0.00117287
C.4.N.60-8K-bin.5,logarithmic,C,4,N,60,8K,267,0.101654918
C.4.N.60-8K-bin.6,logarithmic,C,4,N,60,8K,90,0.052006354
C.4.N.60-8K-bin.7,logarithmic,C,4,N,60,8K,187,0.057065534
C.4.N.60-8K-bin.8,logarithmic,C,4,N,60,8K,266,0.056631532
C.4.N.60-8K-bin.9,logarithmic,C,4,N,60,8K,5,0.000827986
C.4.N.60-DT-bin.1,logarithmic,C,4,N,60,DT,29,0.002559423
C.4.N.60-DT-bin.10,logarithmic,C,4,N,60,DT,37,0.004259311
C.4.N.60-DT-bin.11,logarithmic,C,4,N,60,DT,15,0.007575237
C.4.N.60-DT-bin.12,logarithmic,C,4,N,60,DT,88,0.052762339
C.4.N.60-DT-bin.13,logarithmic,C,4,N,60,DT,7,0.001385937
C.4.N.60-DT-bin.14,logarithmic,C,4,N,60,DT,10,0.006137383
C.4.N.60-DT-bin.16,logarithmic,C,4,N,60,DT,262,0.057902202
C.4.N.60-DT-bin.17,logarithmic,C,4,N,60,DT,20,0.008418822
C.4.N.60-DT-bin.19,logarithmic,C,4,N,60,DT,14,0.005281264
C.4.N.60-DT-bin.2,logarithmic,C,4,N,60,DT,7,0.00118742
C.4.N.60-DT-bin.20,logarithmic,C,4,N,60,DT,185,0.067876579
C.4.N.60-DT-bin.21,logarithmic,C,4,N,60,DT,184,0.052696489
C.4.N.60-DT-bin.24,logarithmic,C,4,N,60,DT,96,0.057190767
C.4.N.60-DT-bin.3,logarithmic,C,4,N,60,DT,10,0.003267875
C.4.N.60-DT-bin.4,logarithmic,C,4,N,60,DT,30,0.003071191
C.4.N.60-DT-bin.5,logarithmic,C,4,N,60,DT,21,0.017250229
C.4.N.60-DT-bin.6,logarithmic,C,4,N,60,DT,264,0.111691661
C.4.N.60-DT-bin.7,logarithmic,C,4,N,60,DT,5,0.001068269
C.4.N.60-DT-bin.8,logarithmic,C,4,N,60,DT,139,0.067427128
C.4.N.60-DT-bin.9,logarithmic,C,4,N,60,DT,5,0.000842286
C.4.N.60-MM-bin.1,logarithmic,C,4,N,60,MM,128,0.093492596
C.4.N.60-MM-bin.10,logarithmic,C,4,N,60,MM,21,0.008239122
C.4.N.60-MM-bin.12,logarithmic,C,4,N,60,MM,93,0.052422355
C.4.N.60-MM-bin.13,logarithmic,C,4,N,60,MM,186,0.05824992
C.4.N.60-MM-bin.14,logarithmic,C,4,N,60,MM,46,0.003953977
C.4.N.60-MM-bin.15,logarithmic,C,4,N,60,MM,21,0.016151926
C.4.N.60-MM-bin.16,logarithmic,C,4,N,60,MM,134,0.053074256
C.4.N.60-MM-bin.17,logarithmic,C,4,N,60,MM,33,0.002727091
C.4.N.60-MM-bin.18,logarithmic,C,4,N,60,MM,379,0.116663891
C.4.N.60-MM-bin.2,logarithmic,C,4,N,60,MM,375,0.137578179
C.4.N.60-MM-bin.3,logarithmic,C,4,N,60,MM,187,0.059340423
C.4.N.60-MM-bin.4,logarithmic,C,4,N,60,MM,14,0.005205797
C.4.N.60-MM-bin.5,logarithmic,C,4,N,60,MM,10,0.005659465
C.4.N.60-MM-bin.7,logarithmic,C,4,N,60,MM,10,0.002982658
C.4.N.60-MM-bin.8,logarithmic,C,4,N,60,MM,44,0.017911914
C.4.N.60-MM-bin.9,logarithmic,C,4,N,60,MM,30,0.00254174
C.4.V.60-8K-bin.1,logarithmic,C,4,V,60,8K,140,0.041224712
C.4.V.60-8K-bin.10,logarithmic,C,4,V,60,8K,199,0.042236796
C.4.V.60-8K-bin.11,logarithmic,C,4,V,60,8K,199,0.042236796
C.4.V.60-8K-bin.12,logarithmic,C,4,V,60,8K,140,0.041224712
C.4.V.60-8K-bin.2,logarithmic,C,4,V,60,8K,33,0.01154162
C.4.V.60-8K-bin.3,logarithmic,C,4,V,60,8K,33,0.012536037
C.4.V.60-8K-bin.4,logarithmic,C,4,V,60,8K,33,0.01154162
C.4.V.60-8K-bin.5,logarithmic,C,4,V,60,8K,140,0.042847896
C.4.V.60-8K-bin.6,logarithmic,C,4,V,60,8K,140,0.041224712
C.4.V.60-8K-bin.7,logarithmic,C,4,V,60,8K,33,0.01154162
C.4.V.60-8K-bin.8,logarithmic,C,4,V,60,8K,199,0.042236796
C.4.V.60-8K-bin.9,logarithmic,C,4,V,60,8K,199,0.042236796
C.4.V.60-DT-bin.1,logarithmic,C,4,V,60,DT,5,0.003880501
C.4.V.60-DT-bin.10,logarithmic,C,4,V,60,DT,103,0.050780415
C.4.V.60-DT-bin.11,logarithmic,C,4,V,60,DT,408,0.129707139
C.4.V.60-DT-bin.13,logarithmic,C,4,V,60,DT,196,0.048254648
C.4.V.60-DT-bin.14,logarithmic,C,4,V,60,DT,198,0.075202906
C.4.V.60-DT-bin.15,logarithmic,C,4,V,60,DT,137,0.050417365
C.4.V.60-DT-bin.16,logarithmic,C,4,V,60,DT,97,0.071277021
C.4.V.60-DT-bin.17,logarithmic,C,4,V,60,DT,22,0.002380717
C.4.V.60-DT-bin.18,logarithmic,C,4,V,60,DT,22,0.00973472
C.4.V.60-DT-bin.2,logarithmic,C,4,V,60,DT,71,0.041840313
C.4.V.60-DT-bin.3,logarithmic,C,4,V,60,DT,137,0.039445845
C.4.V.60-DT-bin.5,logarithmic,C,4,V,60,DT,7,0.003217068
C.4.V.60-DT-bin.7,logarithmic,C,4,V,60,DT,67,0.023335307
C.4.V.60-DT-bin.8,logarithmic,C,4,V,60,DT,405,0.131979506
C.4.V.60-DT-bin.9,logarithmic,C,4,V,60,DT,285,0.123756237
C.4.V.60-MM-bin.1,logarithmic,C,4,V,60,MM,48,0.004883101
C.4.V.60-MM-bin.10,logarithmic,C,4,V,60,MM,32,0.012995854
C.4.V.60-MM-bin.11,logarithmic,C,4,V,60,MM,101,0.039482645
C.4.V.60-MM-bin.12,logarithmic,C,4,V,60,MM,11,0.000904867
C.4.V.60-MM-bin.13,logarithmic,C,4,V,60,MM,68,0.02315519
C.4.V.60-MM-bin.15,logarithmic,C,4,V,60,MM,139,0.043888696
C.4.V.60-MM-bin.16,logarithmic,C,4,V,60,MM,11,0.00091325
C.4.V.60-MM-bin.17,logarithmic,C,4,V,60,MM,22,0.008997169
C.4.V.60-MM-bin.18,logarithmic,C,4,V,60,MM,69,0.038857578
C.4.V.60-MM-bin.19,logarithmic,C,4,V,60,MM,23,0.002348984
C.4.V.60-MM-bin.2,logarithmic,C,4,V,60,MM,414,0.126834955
C.4.V.60-MM-bin.4,logarithmic,C,4,V,60,MM,96,0.069785071
C.4.V.60-MM-bin.5,logarithmic,C,4,V,60,MM,413,0.130184022
C.4.V.60-MM-bin.7,logarithmic,C,4,V,60,MM,32,0.018538722
